,ticker
GOOGL_segment_29,GOOGL
GOOGL_segment_30,GOOGL
GOOGL_segment_31,GOOGL
GOOGL_segment_32,GOOGL
GOOGL_segment_33,GOOGL
GOOGL_segment_34,GOOGL
GOOGL_segment_35,GOOGL
GOOGL_segment_36,GOOGL
GOOGL_segment_37,GOOGL
GOOGL_segment_38,GOOGL
GOOGL_segment_39,GOOGL
GOOGL_segment_40,GOOGL
GOOGL_segment_41,GOOGL
GOOGL_segment_42,GOOGL
GOOGL_segment_43,GOOGL
GOOGL_segment_44,GOOGL
GOOGL_segment_45,GOOGL
GOOGL_segment_46,GOOGL
GOOGL_segment_47,GOOGL
GOOGL_segment_48,GOOGL
GOOGL_segment_49,GOOGL
GOOG_segment_1,GOOG
GOOG_segment_2,GOOG
GOOG_segment_3,GOOG
GOOG_segment_4,GOOG
GOOG_segment_5,GOOG
GOOG_segment_6,GOOG
GOOG_segment_7,GOOG
GOOG_segment_8,GOOG
GOOG_segment_9,GOOG
GOOG_segment_10,GOOG
GOOG_segment_11,GOOG
GOOG_segment_12,GOOG
GOOG_segment_13,GOOG
GOOG_segment_14,GOOG
GOOG_segment_15,GOOG
GOOG_segment_16,GOOG
GOOG_segment_17,GOOG
GOOG_segment_18,GOOG
GOOG_segment_19,GOOG
GOOG_segment_20,GOOG
GOOG_segment_21,GOOG
GOOG_segment_22,GOOG
GOOG_segment_23,GOOG
GOOG_segment_24,GOOG
GOOG_segment_25,GOOG
GOOG_segment_26,GOOG
GOOG_segment_27,GOOG
GOOG_segment_28,GOOG
GOOG_segment_29,GOOG
GOOG_segment_30,GOOG
GOOG_segment_31,GOOG
GOOG_segment_32,GOOG
GOOG_segment_33,GOOG
GOOG_segment_34,GOOG
GOOG_segment_35,GOOG
GOOG_segment_36,GOOG
GOOG_segment_37,GOOG
GOOG_segment_38,GOOG
GOOG_segment_39,GOOG
GOOG_segment_40,GOOG
GOOG_segment_41,GOOG
GOOG_segment_42,GOOG
GOOG_segment_43,GOOG
GOOG_segment_44,GOOG
GOOG_segment_45,GOOG
GOOG_segment_46,GOOG
GOOG_segment_47,GOOG
GOOG_segment_48,GOOG
GOOG_segment_49,GOOG
MO_segment_1,MO
MO_segment_2,MO
MO_segment_3,MO
MO_segment_4,MO
MO_segment_5,MO
MO_segment_6,MO
MO_segment_7,MO
MO_segment_8,MO
MO_segment_9,MO
MO_segment_10,MO
MO_segment_11,MO
MO_segment_12,MO
MO_segment_13,MO
MO_segment_14,MO
MO_segment_15,MO
MO_segment_16,MO
MO_segment_17,MO
MO_segment_18,MO
MO_segment_19,MO
MO_segment_20,MO
MO_segment_21,MO
MO_segment_22,MO
MO_segment_23,MO
MO_segment_24,MO
MO_segment_25,MO
MO_segment_26,MO
MO_segment_27,MO
MO_segment_28,MO
MO_segment_29,MO
MO_segment_30,MO
MO_segment_31,MO
MO_segment_32,MO
MO_segment_33,MO
MO_segment_34,MO
MO_segment_35,MO
MO_segment_36,MO
MO_segment_37,MO
MO_segment_38,MO
MO_segment_39,MO
MO_segment_40,MO
MO_segment_41,MO
MO_segment_42,MO
MO_segment_43,MO
MO_segment_44,MO
MO_segment_45,MO
MO_segment_46,MO
MO_segment_47,MO
MO_segment_48,MO
MO_segment_49,MO
MO_segment_50,MO
MO_segment_51,MO
MO_segment_52,MO
MO_segment_53,MO
MO_segment_54,MO
MO_segment_55,MO
MO_segment_56,MO
MO_segment_57,MO
MO_segment_58,MO
MO_segment_59,MO
MO_segment_60,MO
MO_segment_61,MO
MO_segment_62,MO
MO_segment_63,MO
AMZN_segment_1,AMZN
AMZN_segment_2,AMZN
AMZN_segment_3,AMZN
AMZN_segment_4,AMZN
AMZN_segment_5,AMZN
AMZN_segment_6,AMZN
AMZN_segment_7,AMZN
AMZN_segment_8,AMZN
AMZN_segment_9,AMZN
AMZN_segment_10,AMZN
AMZN_segment_11,AMZN
AMZN_segment_12,AMZN
AMZN_segment_13,AMZN
AMZN_segment_14,AMZN
AMZN_segment_15,AMZN
AMZN_segment_16,AMZN
AMZN_segment_17,AMZN
AMZN_segment_18,AMZN
AMZN_segment_19,AMZN
AMZN_segment_20,AMZN
AMZN_segment_21,AMZN
AMZN_segment_22,AMZN
AMZN_segment_23,AMZN
AMZN_segment_24,AMZN
AMZN_segment_25,AMZN
AMZN_segment_26,AMZN
AMZN_segment_27,AMZN
AMZN_segment_28,AMZN
AMZN_segment_29,AMZN
AMZN_segment_30,AMZN
AMZN_segment_31,AMZN
AMZN_segment_32,AMZN
AMZN_segment_33,AMZN
AMZN_segment_34,AMZN
AMZN_segment_35,AMZN
AMZN_segment_36,AMZN
AMZN_segment_37,AMZN
AMZN_segment_38,AMZN
AMZN_segment_39,AMZN
AMZN_segment_40,AMZN
AMZN_segment_41,AMZN
AMZN_segment_42,AMZN
AMZN_segment_43,AMZN
AMZN_segment_44,AMZN
AMZN_segment_45,AMZN
AMZN_segment_46,AMZN
AMZN_segment_47,AMZN
AMZN_segment_48,AMZN
AMZN_segment_49,AMZN
AMZN_segment_50,AMZN
AMZN_segment_51,AMZN
AMZN_segment_52,AMZN
AMZN_segment_53,AMZN
AMZN_segment_54,AMZN
AMZN_segment_55,AMZN
AMZN_segment_56,AMZN
AMZN_segment_57,AMZN
AMZN_segment_58,AMZN
AMZN_segment_59,AMZN
AMZN_segment_60,AMZN
AMZN_segment_61,AMZN
AMZN_segment_62,AMZN
AMZN_segment_63,AMZN
AMCR_segment_1,AMCR
AMCR_segment_2,AMCR
AMCR_segment_3,AMCR
AMCR_segment_4,AMCR
AMCR_segment_5,AMCR
AMCR_segment_6,AMCR
AMCR_segment_7,AMCR
AMCR_segment_8,AMCR
AMCR_segment_9,AMCR
AMCR_segment_10,AMCR
AMCR_segment_11,AMCR
AMCR_segment_12,AMCR
AMCR_segment_13,AMCR
AMCR_segment_14,AMCR
AMCR_segment_15,AMCR
AMCR_segment_16,AMCR
AMCR_segment_17,AMCR
AMCR_segment_18,AMCR
AMCR_segment_19,AMCR
AMCR_segment_20,AMCR
AMCR_segment_21,AMCR
AMCR_segment_22,AMCR
AMCR_segment_23,AMCR
AMCR_segment_24,AMCR
AEE_segment_1,AEE
AEE_segment_2,AEE
AEE_segment_3,AEE
AEE_segment_4,AEE
AEE_segment_5,AEE
AEE_segment_6,AEE
AEE_segment_7,AEE
AEE_segment_8,AEE
AEE_segment_9,AEE
AEE_segment_10,AEE
AEE_segment_11,AEE
AEE_segment_12,AEE
AEE_segment_13,AEE
AEE_segment_14,AEE
AEE_segment_15,AEE
AEE_segment_16,AEE
AEE_segment_17,AEE
AEE_segment_18,AEE
AEE_segment_19,AEE
AEE_segment_20,AEE
AEE_segment_21,AEE
AEE_segment_22,AEE
AEE_segment_23,AEE
AEE_segment_24,AEE
AEE_segment_25,AEE
AEE_segment_26,AEE
AEE_segment_27,AEE
AEE_segment_28,AEE
AEE_segment_29,AEE
AEE_segment_30,AEE
AEE_segment_31,AEE
AEE_segment_32,AEE
AEE_segment_33,AEE
AEE_segment_34,AEE
AEE_segment_35,AEE
AEE_segment_36,AEE
AEE_segment_37,AEE
AEE_segment_38,AEE
AEE_segment_39,AEE
AEE_segment_40,AEE
AEE_segment_41,AEE
AEE_segment_42,AEE
AEE_segment_43,AEE
AEE_segment_44,AEE
AEE_segment_45,AEE
AEE_segment_46,AEE
AEE_segment_47,AEE
AEE_segment_48,AEE
AEE_segment_49,AEE
AEE_segment_50,AEE
AEE_segment_51,AEE
AEE_segment_52,AEE
AEE_segment_53,AEE
AEE_segment_54,AEE
AEE_segment_55,AEE
AEE_segment_56,AEE
AEE_segment_57,AEE
AEE_segment_58,AEE
AEE_segment_59,AEE
AEE_segment_60,AEE
AEE_segment_61,AEE
AEE_segment_62,AEE
AEE_segment_63,AEE
AEP_segment_1,AEP
AEP_segment_2,AEP
AEP_segment_3,AEP
AEP_segment_4,AEP
AEP_segment_5,AEP
AEP_segment_6,AEP
AEP_segment_7,AEP
AEP_segment_8,AEP
AEP_segment_9,AEP
AEP_segment_10,AEP
AEP_segment_11,AEP
AEP_segment_12,AEP
AEP_segment_13,AEP
AEP_segment_14,AEP
AEP_segment_15,AEP
AEP_segment_16,AEP
AEP_segment_17,AEP
AEP_segment_18,AEP
AEP_segment_19,AEP
AEP_segment_20,AEP
AEP_segment_21,AEP
AEP_segment_22,AEP
AEP_segment_23,AEP
AEP_segment_24,AEP
AEP_segment_25,AEP
AEP_segment_26,AEP
AEP_segment_27,AEP
AEP_segment_28,AEP
AEP_segment_29,AEP
AEP_segment_30,AEP
AEP_segment_31,AEP
AEP_segment_32,AEP
AEP_segment_33,AEP
AEP_segment_34,AEP
AEP_segment_35,AEP
AEP_segment_36,AEP
AEP_segment_37,AEP
AEP_segment_38,AEP
AEP_segment_39,AEP
AEP_segment_40,AEP
AEP_segment_41,AEP
AEP_segment_42,AEP
AEP_segment_43,AEP
AEP_segment_44,AEP
AEP_segment_45,AEP
AEP_segment_46,AEP
AEP_segment_47,AEP
AEP_segment_48,AEP
AEP_segment_49,AEP
AEP_segment_50,AEP
AEP_segment_51,AEP
AEP_segment_52,AEP
AEP_segment_53,AEP
AEP_segment_54,AEP
AEP_segment_55,AEP
AEP_segment_56,AEP
AEP_segment_57,AEP
AEP_segment_58,AEP
AEP_segment_59,AEP
AEP_segment_60,AEP
AEP_segment_61,AEP
AEP_segment_62,AEP
AEP_segment_63,AEP
AXP_segment_1,AXP
AXP_segment_2,AXP
AXP_segment_3,AXP
AXP_segment_4,AXP
AXP_segment_5,AXP
AXP_segment_6,AXP
AXP_segment_7,AXP
AXP_segment_8,AXP
AXP_segment_9,AXP
AXP_segment_10,AXP
AXP_segment_11,AXP
AXP_segment_12,AXP
AXP_segment_13,AXP
AXP_segment_14,AXP
AXP_segment_15,AXP
AXP_segment_16,AXP
AXP_segment_17,AXP
AXP_segment_18,AXP
AXP_segment_19,AXP
AXP_segment_20,AXP
AXP_segment_21,AXP
AXP_segment_22,AXP
AXP_segment_23,AXP
AXP_segment_24,AXP
AXP_segment_25,AXP
AXP_segment_26,AXP
AXP_segment_27,AXP
AXP_segment_28,AXP
AXP_segment_29,AXP
AXP_segment_30,AXP
AXP_segment_31,AXP
AXP_segment_32,AXP
AXP_segment_33,AXP
AXP_segment_34,AXP
AXP_segment_35,AXP
AXP_segment_36,AXP
AXP_segment_37,AXP
AXP_segment_38,AXP
AXP_segment_39,AXP
AXP_segment_40,AXP
AXP_segment_41,AXP
AXP_segment_42,AXP
AXP_segment_43,AXP
AXP_segment_44,AXP
AXP_segment_45,AXP
AXP_segment_46,AXP
AXP_segment_47,AXP
AXP_segment_48,AXP
AXP_segment_49,AXP
AXP_segment_50,AXP
AXP_segment_51,AXP
AXP_segment_52,AXP
AXP_segment_53,AXP
AXP_segment_54,AXP
AXP_segment_55,AXP
AXP_segment_56,AXP
AXP_segment_57,AXP
AXP_segment_58,AXP
AXP_segment_59,AXP
AXP_segment_60,AXP
AXP_segment_61,AXP
AXP_segment_62,AXP
AXP_segment_63,AXP
AIG_segment_1,AIG
AIG_segment_2,AIG
AIG_segment_3,AIG
AIG_segment_4,AIG
AIG_segment_5,AIG
AIG_segment_6,AIG
AIG_segment_7,AIG
AIG_segment_8,AIG
AIG_segment_9,AIG
AIG_segment_10,AIG
AIG_segment_11,AIG
AIG_segment_12,AIG
AIG_segment_13,AIG
AIG_segment_14,AIG
AIG_segment_15,AIG
AIG_segment_16,AIG
AIG_segment_17,AIG
AIG_segment_18,AIG
AIG_segment_19,AIG
AIG_segment_20,AIG
AIG_segment_21,AIG
AIG_segment_22,AIG
AIG_segment_23,AIG
AIG_segment_24,AIG
AIG_segment_25,AIG
AIG_segment_26,AIG
AIG_segment_27,AIG
AIG_segment_28,AIG
AIG_segment_29,AIG
AIG_segment_30,AIG
AIG_segment_31,AIG
AIG_segment_32,AIG
AIG_segment_33,AIG
AIG_segment_34,AIG
AIG_segment_35,AIG
AIG_segment_36,AIG
AIG_segment_37,AIG
AIG_segment_38,AIG
AIG_segment_39,AIG
AIG_segment_40,AIG
AIG_segment_41,AIG
AIG_segment_42,AIG
AIG_segment_43,AIG
AIG_segment_44,AIG
AIG_segment_45,AIG
AIG_segment_46,AIG
AIG_segment_47,AIG
AIG_segment_48,AIG
AIG_segment_49,AIG
AIG_segment_50,AIG
AIG_segment_51,AIG
AIG_segment_52,AIG
AIG_segment_53,AIG
AIG_segment_54,AIG
AIG_segment_55,AIG
AIG_segment_56,AIG
AIG_segment_57,AIG
AIG_segment_58,AIG
AIG_segment_59,AIG
AIG_segment_60,AIG
AIG_segment_61,AIG
AIG_segment_62,AIG
AIG_segment_63,AIG
AMT_segment_1,AMT
AMT_segment_2,AMT
AMT_segment_3,AMT
AMT_segment_4,AMT
AMT_segment_5,AMT
AMT_segment_6,AMT
AMT_segment_7,AMT
AMT_segment_8,AMT
AMT_segment_9,AMT
AMT_segment_10,AMT
AMT_segment_11,AMT
AMT_segment_12,AMT
AMT_segment_13,AMT
AMT_segment_14,AMT
AMT_segment_15,AMT
AMT_segment_16,AMT
AMT_segment_17,AMT
AMT_segment_18,AMT
AMT_segment_19,AMT
AMT_segment_20,AMT
AMT_segment_21,AMT
AMT_segment_22,AMT
AMT_segment_23,AMT
AMT_segment_24,AMT
AMT_segment_25,AMT
AMT_segment_26,AMT
AMT_segment_27,AMT
AMT_segment_28,AMT
AMT_segment_29,AMT
AMT_segment_30,AMT
AMT_segment_31,AMT
AMT_segment_32,AMT
AMT_segment_33,AMT
AMT_segment_34,AMT
AMT_segment_35,AMT
AMT_segment_36,AMT
AMT_segment_37,AMT
AMT_segment_38,AMT
AMT_segment_39,AMT
AMT_segment_40,AMT
AMT_segment_41,AMT
AMT_segment_42,AMT
AMT_segment_43,AMT
AMT_segment_44,AMT
AMT_segment_45,AMT
AMT_segment_46,AMT
AMT_segment_47,AMT
AMT_segment_48,AMT
AMT_segment_49,AMT
AMT_segment_50,AMT
AMT_segment_51,AMT
AMT_segment_52,AMT
AMT_segment_53,AMT
AMT_segment_54,AMT
AMT_segment_55,AMT
AMT_segment_56,AMT
AMT_segment_57,AMT
AMT_segment_58,AMT
AMT_segment_59,AMT
AMT_segment_60,AMT
AMT_segment_61,AMT
AMT_segment_62,AMT
AMT_segment_63,AMT
AWK_segment_1,AWK
AWK_segment_2,AWK
AWK_segment_3,AWK
AWK_segment_4,AWK
AWK_segment_5,AWK
AWK_segment_6,AWK
AWK_segment_7,AWK
AWK_segment_8,AWK
AWK_segment_9,AWK
AWK_segment_10,AWK
AWK_segment_11,AWK
AWK_segment_12,AWK
AWK_segment_13,AWK
AWK_segment_14,AWK
AWK_segment_15,AWK
AWK_segment_16,AWK
AWK_segment_17,AWK
AWK_segment_18,AWK
AWK_segment_19,AWK
AWK_segment_20,AWK
AWK_segment_21,AWK
AWK_segment_22,AWK
AWK_segment_23,AWK
AWK_segment_24,AWK
AWK_segment_25,AWK
AWK_segment_26,AWK
AWK_segment_27,AWK
AWK_segment_28,AWK
AWK_segment_29,AWK
AWK_segment_30,AWK
AWK_segment_31,AWK
AWK_segment_32,AWK
AWK_segment_33,AWK
AWK_segment_34,AWK
AWK_segment_35,AWK
AWK_segment_36,AWK
AWK_segment_37,AWK
AMP_segment_1,AMP
AMP_segment_2,AMP
AMP_segment_3,AMP
AMP_segment_4,AMP
AMP_segment_5,AMP
AMP_segment_6,AMP
AMP_segment_7,AMP
AMP_segment_8,AMP
AMP_segment_9,AMP
AMP_segment_10,AMP
AMP_segment_11,AMP
AMP_segment_12,AMP
AMP_segment_13,AMP
AMP_segment_14,AMP
AMP_segment_15,AMP
AMP_segment_16,AMP
AMP_segment_17,AMP
AMP_segment_18,AMP
AMP_segment_19,AMP
AMP_segment_20,AMP
AMP_segment_21,AMP
AMP_segment_22,AMP
AMP_segment_23,AMP
AMP_segment_24,AMP
AMP_segment_25,AMP
AMP_segment_26,AMP
AMP_segment_27,AMP
AMP_segment_28,AMP
AMP_segment_29,AMP
AMP_segment_30,AMP
AMP_segment_31,AMP
AMP_segment_32,AMP
AMP_segment_33,AMP
AMP_segment_34,AMP
AMP_segment_35,AMP
AMP_segment_36,AMP
AMP_segment_37,AMP
AMP_segment_38,AMP
AMP_segment_39,AMP
AMP_segment_40,AMP
AMP_segment_41,AMP
AMP_segment_42,AMP
AMP_segment_43,AMP
AMP_segment_44,AMP
AMP_segment_45,AMP
AME_segment_1,AME
AME_segment_2,AME
AME_segment_3,AME
AME_segment_4,AME
AME_segment_5,AME
AME_segment_6,AME
AME_segment_7,AME
AME_segment_8,AME
AME_segment_9,AME
AME_segment_10,AME
AME_segment_11,AME
AME_segment_12,AME
AME_segment_13,AME
AME_segment_14,AME
AME_segment_15,AME
AME_segment_16,AME
AME_segment_17,AME
AME_segment_18,AME
AME_segment_19,AME
AME_segment_20,AME
AME_segment_21,AME
AME_segment_22,AME
AME_segment_23,AME
AME_segment_24,AME
AME_segment_25,AME
AME_segment_26,AME
AME_segment_27,AME
AME_segment_28,AME
AME_segment_29,AME
AME_segment_30,AME
AME_segment_31,AME
AME_segment_32,AME
AME_segment_33,AME
AME_segment_34,AME
AME_segment_35,AME
AME_segment_36,AME
AME_segment_37,AME
AME_segment_38,AME
AME_segment_39,AME
AME_segment_40,AME
AME_segment_41,AME
AME_segment_42,AME
AME_segment_43,AME
AME_segment_44,AME
AME_segment_45,AME
AME_segment_46,AME
AME_segment_47,AME
AME_segment_48,AME
AME_segment_49,AME
AME_segment_50,AME
AME_segment_51,AME
AME_segment_52,AME
AME_segment_53,AME
AME_segment_54,AME
AME_segment_55,AME
AME_segment_56,AME
AME_segment_57,AME
AME_segment_58,AME
AME_segment_59,AME
AME_segment_60,AME
AME_segment_61,AME
AME_segment_62,AME
AME_segment_63,AME
AMGN_segment_1,AMGN
AMGN_segment_2,AMGN
AMGN_segment_3,AMGN
AMGN_segment_4,AMGN
AMGN_segment_5,AMGN
AMGN_segment_6,AMGN
AMGN_segment_7,AMGN
AMGN_segment_8,AMGN
AMGN_segment_9,AMGN
AMGN_segment_10,AMGN
AMGN_segment_11,AMGN
AMGN_segment_12,AMGN
AMGN_segment_13,AMGN
AMGN_segment_14,AMGN
AMGN_segment_15,AMGN
AMGN_segment_16,AMGN
AMGN_segment_17,AMGN
AMGN_segment_18,AMGN
AMGN_segment_19,AMGN
AMGN_segment_20,AMGN
AMGN_segment_21,AMGN
AMGN_segment_22,AMGN
AMGN_segment_23,AMGN
AMGN_segment_24,AMGN
AMGN_segment_25,AMGN
AMGN_segment_26,AMGN
AMGN_segment_27,AMGN
AMGN_segment_28,AMGN
AMGN_segment_29,AMGN
AMGN_segment_30,AMGN
AMGN_segment_31,AMGN
AMGN_segment_32,AMGN
AMGN_segment_33,AMGN
AMGN_segment_34,AMGN
AMGN_segment_35,AMGN
AMGN_segment_36,AMGN
AMGN_segment_37,AMGN
AMGN_segment_38,AMGN
AMGN_segment_39,AMGN
AMGN_segment_40,AMGN
AMGN_segment_41,AMGN
AMGN_segment_42,AMGN
AMGN_segment_43,AMGN
AMGN_segment_44,AMGN
AMGN_segment_45,AMGN
AMGN_segment_46,AMGN
AMGN_segment_47,AMGN
AMGN_segment_48,AMGN
AMGN_segment_49,AMGN
AMGN_segment_50,AMGN
AMGN_segment_51,AMGN
AMGN_segment_52,AMGN
AMGN_segment_53,AMGN
AMGN_segment_54,AMGN
AMGN_segment_55,AMGN
AMGN_segment_56,AMGN
AMGN_segment_57,AMGN
AMGN_segment_58,AMGN
AMGN_segment_59,AMGN
AMGN_segment_60,AMGN
AMGN_segment_61,AMGN
AMGN_segment_62,AMGN
AMGN_segment_63,AMGN
APH_segment_1,APH
APH_segment_2,APH
APH_segment_3,APH
APH_segment_4,APH
APH_segment_5,APH
APH_segment_6,APH
APH_segment_7,APH
APH_segment_8,APH
APH_segment_9,APH
APH_segment_10,APH
APH_segment_11,APH
APH_segment_12,APH
APH_segment_13,APH
APH_segment_14,APH
APH_segment_15,APH
APH_segment_16,APH
APH_segment_17,APH
APH_segment_18,APH
APH_segment_19,APH
APH_segment_20,APH
APH_segment_21,APH
APH_segment_22,APH
APH_segment_23,APH
APH_segment_24,APH
APH_segment_25,APH
APH_segment_26,APH
APH_segment_27,APH
APH_segment_28,APH
APH_segment_29,APH
APH_segment_30,APH
APH_segment_31,APH
APH_segment_32,APH
APH_segment_33,APH
APH_segment_34,APH
APH_segment_35,APH
APH_segment_36,APH
APH_segment_37,APH
APH_segment_38,APH
APH_segment_39,APH
APH_segment_40,APH
APH_segment_41,APH
APH_segment_42,APH
APH_segment_43,APH
APH_segment_44,APH
APH_segment_45,APH
APH_segment_46,APH
APH_segment_47,APH
APH_segment_48,APH
APH_segment_49,APH
APH_segment_50,APH
APH_segment_51,APH
APH_segment_52,APH
APH_segment_53,APH
APH_segment_54,APH
APH_segment_55,APH
APH_segment_56,APH
APH_segment_57,APH
APH_segment_58,APH
APH_segment_59,APH
APH_segment_60,APH
APH_segment_61,APH
APH_segment_62,APH
APH_segment_63,APH
ADI_segment_1,ADI
ADI_segment_2,ADI
ADI_segment_3,ADI
ADI_segment_4,ADI
ADI_segment_5,ADI
ADI_segment_6,ADI
ADI_segment_7,ADI
ADI_segment_8,ADI
ADI_segment_9,ADI
ADI_segment_10,ADI
ADI_segment_11,ADI
ADI_segment_12,ADI
ADI_segment_13,ADI
ADI_segment_14,ADI
ADI_segment_15,ADI
ADI_segment_16,ADI
ADI_segment_17,ADI
ADI_segment_18,ADI
ADI_segment_19,ADI
ADI_segment_20,ADI
ADI_segment_21,ADI
ADI_segment_22,ADI
ADI_segment_23,ADI
ADI_segment_24,ADI
ADI_segment_25,ADI
ADI_segment_26,ADI
ADI_segment_27,ADI
ADI_segment_28,ADI
ADI_segment_29,ADI
ADI_segment_30,ADI
ADI_segment_31,ADI
ADI_segment_32,ADI
ADI_segment_33,ADI
ADI_segment_34,ADI
ADI_segment_35,ADI
ADI_segment_36,ADI
ADI_segment_37,ADI
ADI_segment_38,ADI
ADI_segment_39,ADI
ADI_segment_40,ADI
ADI_segment_41,ADI
ADI_segment_42,ADI
ADI_segment_43,ADI
ADI_segment_44,ADI
ADI_segment_45,ADI
ADI_segment_46,ADI
ADI_segment_47,ADI
ADI_segment_48,ADI
ADI_segment_49,ADI
ADI_segment_50,ADI
ADI_segment_51,ADI
ADI_segment_52,ADI
ADI_segment_53,ADI
ADI_segment_54,ADI
ADI_segment_55,ADI
ADI_segment_56,ADI
ADI_segment_57,ADI
ADI_segment_58,ADI
ADI_segment_59,ADI
ADI_segment_60,ADI
ADI_segment_61,ADI
ADI_segment_62,ADI
ADI_segment_63,ADI
ANSS_segment_1,ANSS
ANSS_segment_2,ANSS
ANSS_segment_3,ANSS
ANSS_segment_4,ANSS
ANSS_segment_5,ANSS
ANSS_segment_6,ANSS
ANSS_segment_7,ANSS
ANSS_segment_8,ANSS
ANSS_segment_9,ANSS
ANSS_segment_10,ANSS
ANSS_segment_11,ANSS
ANSS_segment_12,ANSS
ANSS_segment_13,ANSS
ANSS_segment_14,ANSS
ANSS_segment_15,ANSS
ANSS_segment_16,ANSS
ANSS_segment_17,ANSS
ANSS_segment_18,ANSS
ANSS_segment_19,ANSS
ANSS_segment_20,ANSS
ANSS_segment_21,ANSS
ANSS_segment_22,ANSS
ANSS_segment_23,ANSS
ANSS_segment_24,ANSS
ANSS_segment_25,ANSS
ANSS_segment_26,ANSS
ANSS_segment_27,ANSS
ANSS_segment_28,ANSS
ANSS_segment_29,ANSS
ANSS_segment_30,ANSS
ANSS_segment_31,ANSS
ANSS_segment_32,ANSS
ANSS_segment_33,ANSS
ANSS_segment_34,ANSS
ANSS_segment_35,ANSS
ANSS_segment_36,ANSS
ANSS_segment_37,ANSS
ANSS_segment_38,ANSS
ANSS_segment_39,ANSS
ANSS_segment_40,ANSS
ANSS_segment_41,ANSS
ANSS_segment_42,ANSS
ANSS_segment_43,ANSS
ANSS_segment_44,ANSS
ANSS_segment_45,ANSS
ANSS_segment_46,ANSS
ANSS_segment_47,ANSS
ANSS_segment_48,ANSS
ANSS_segment_49,ANSS
ANSS_segment_50,ANSS
ANSS_segment_51,ANSS
ANSS_segment_52,ANSS
ANSS_segment_53,ANSS
ANSS_segment_54,ANSS
ANSS_segment_55,ANSS
ANSS_segment_56,ANSS
ANSS_segment_57,ANSS
ANSS_segment_58,ANSS
ANSS_segment_59,ANSS
ANSS_segment_60,ANSS
ANSS_segment_61,ANSS
ANSS_segment_62,ANSS
ANSS_segment_63,ANSS
AON_segment_1,AON
AON_segment_2,AON
AON_segment_3,AON
AON_segment_4,AON
AON_segment_5,AON
AON_segment_6,AON
AON_segment_7,AON
AON_segment_8,AON
AON_segment_9,AON
AON_segment_10,AON
AON_segment_11,AON
AON_segment_12,AON
AON_segment_13,AON
AON_segment_14,AON
AON_segment_15,AON
AON_segment_16,AON
AON_segment_17,AON
AON_segment_18,AON
AON_segment_19,AON
AON_segment_20,AON
AON_segment_21,AON
AON_segment_22,AON
AON_segment_23,AON
AON_segment_24,AON
AON_segment_25,AON
AON_segment_26,AON
AON_segment_27,AON
AON_segment_28,AON
AON_segment_29,AON
AON_segment_30,AON
AON_segment_31,AON
AON_segment_32,AON
AON_segment_33,AON
AON_segment_34,AON
AON_segment_35,AON
AON_segment_36,AON
AON_segment_37,AON
AON_segment_38,AON
AON_segment_39,AON
AON_segment_40,AON
AON_segment_41,AON
AON_segment_42,AON
AON_segment_43,AON
AON_segment_44,AON
AON_segment_45,AON
AON_segment_46,AON
AON_segment_47,AON
AON_segment_48,AON
AON_segment_49,AON
AON_segment_50,AON
AON_segment_51,AON
AON_segment_52,AON
AON_segment_53,AON
AON_segment_54,AON
AON_segment_55,AON
AON_segment_56,AON
AON_segment_57,AON
AON_segment_58,AON
AON_segment_59,AON
AON_segment_60,AON
AON_segment_61,AON
AON_segment_62,AON
AON_segment_63,AON
APA_segment_1,APA
APA_segment_2,APA
APA_segment_3,APA
APA_segment_4,APA
APA_segment_5,APA
APA_segment_6,APA
APA_segment_7,APA
APA_segment_8,APA
APA_segment_9,APA
APA_segment_10,APA
APA_segment_11,APA
APA_segment_12,APA
APA_segment_13,APA
APA_segment_14,APA
APA_segment_15,APA
APA_segment_16,APA
APA_segment_17,APA
APA_segment_18,APA
APA_segment_19,APA
APA_segment_20,APA
APA_segment_21,APA
APA_segment_22,APA
APA_segment_23,APA
APA_segment_24,APA
APA_segment_25,APA
APA_segment_26,APA
APA_segment_27,APA
APA_segment_28,APA
APA_segment_29,APA
APA_segment_30,APA
APA_segment_31,APA
APA_segment_32,APA
APA_segment_33,APA
APA_segment_34,APA
APA_segment_35,APA
APA_segment_36,APA
APA_segment_37,APA
APA_segment_38,APA
APA_segment_39,APA
APA_segment_40,APA
APA_segment_41,APA
APA_segment_42,APA
APA_segment_43,APA
APA_segment_44,APA
APA_segment_45,APA
APA_segment_46,APA
APA_segment_47,APA
APA_segment_48,APA
APA_segment_49,APA
APA_segment_50,APA
APA_segment_51,APA
APA_segment_52,APA
APA_segment_53,APA
APA_segment_54,APA
APA_segment_55,APA
APA_segment_56,APA
APA_segment_57,APA
APA_segment_58,APA
APA_segment_59,APA
APA_segment_60,APA
APA_segment_61,APA
APA_segment_62,APA
APA_segment_63,APA
APO_segment_1,APO
APO_segment_2,APO
APO_segment_3,APO
APO_segment_4,APO
APO_segment_5,APO
APO_segment_6,APO
APO_segment_7,APO
APO_segment_8,APO
APO_segment_9,APO
APO_segment_10,APO
APO_segment_11,APO
APO_segment_12,APO
APO_segment_13,APO
APO_segment_14,APO
APO_segment_15,APO
APO_segment_16,APO
APO_segment_17,APO
APO_segment_18,APO
APO_segment_19,APO
APO_segment_20,APO
APO_segment_21,APO
APO_segment_22,APO
APO_segment_23,APO
